num_total_cells,total_non_ran_equipment,has_shared_ran,ran_vendor_type,mast_group,ps_traffic_mb,kwh_expected,noise_std,kwh_expected_noise
21,1,0,Vendor A,Tower,47615168.697551645,4223.05,168.922,4441.616496208837
15,0,0,Vendor B,Tower,10702692.706284098,1922.9599999999998,76.91839999999999,1872.3196228201152
18,0,1,Vendor A,Other,24227279.377827168,3553.35,115.483875,3469.7041510776867
19,0,0,Vendor A,Other,25198227.571689893,3849.7500000000005,125.11687500000002,3989.358667896076
27,1,0,Vendor B,Tower,44387305.30933419,3443.1099999999997,137.7244,3502.188241752238
16,0,0,Vendor A,Tower,7980309.584826175,3242.53,129.7012,3048.215676778236
3,0,0,Vendor B,Rooftop,10300935.513148978,848.06,25.441799999999997,834.4495096627857
16,0,1,Vendor B,Rooftop,3036027.1231479654,2448.0,73.44,2476.5410389647923
21,7,1,Vendor B,Rooftop,12181833.74685958,4603.0,138.09,4720.152892168879
18,0,1,Vendor B,Pole,10149214.661528643,1685.82,33.7164,1663.073637673405
18,1,0,Vendor B,Disguised,37086322.653431244,2297.66,80.4181,2074.857038277202
24,0,1,Vendor A,Tower,33765388.11238882,4648.929999999999,185.95719999999997,4747.25242109658
9,0,0,Vendor A,Tower,781874.0317854108,2109.7200000000003,84.38880000000002,2009.2116067179
21,1,1,Vendor A,Rooftop,8731218.792631133,4877.45,146.3235,4591.020719682307
24,0,0,Vendor A,Rooftop,6415202.659137753,4713.68,141.4104,4329.703836153962
15,5,1,Vendor A,Rooftop,14038760.697900714,4314.47,129.4341,4421.1237924160305
3,0,0,Vendor B,Rooftop,0.0,848.06,25.441799999999997,851.3385806222414
15,0,0,Vendor A,Pole,7573196.450600971,3061.77,61.2354,3047.9829759655136
16,0,0,Vendor A,Tower,30704835.601667907,3242.53,129.7012,3427.7870012178582
24,3,1,Vendor B,Tower,22772639.17620378,3237.6000000000004,129.50400000000002,3321.197138769841
27,4,1,Vendor B,Tower,26803136.159187876,3719.8,148.792,3968.236958913646
30,1,1,Vendor B,Tower,102089874.1854537,3322.0,132.88,3141.9938808698216
21,0,1,Vendor B,Disguised,12034794.246904898,2719.86,95.19510000000001,2716.572937774097
24,6,1,Vendor B,Rooftop,22373536.041116722,4752.0,142.56,4527.0213328953005
18,0,0,Vendor B,Tower,11151886.285220928,2252.84,90.1136,2232.2640717384375
27,0,1,Vendor B,Tower,20883696.648128603,2839.8,113.59200000000001,2811.699185684992
25,0,1,Vendor A,Rooftop,9209077.203151349,5473.42,164.2026,5577.284776082786
12,0,0,Vendor A,Tower,2356304.20933809,2595.21,103.8084,2599.94422648331
20,0,1,Vendor A,Tower,24778593.87630295,4030.5299999999997,161.22119999999998,4132.300057036473
12,0,0,Vendor B,Rooftop,12887858.356338166,1415.96,42.4788,1446.1588179015816
18,0,0,Vendor B,Tower,16584380.017700799,2252.84,90.1136,2455.643363896693
15,0,1,Vendor B,Pole,5806188.568994732,1484.85,29.697,1475.5160956462464
24,1,0,Vendor B,Tower,54893457.62319653,3113.23,124.5292,2998.2232535924913
21,0,0,Vendor B,Tower,26770023.563449543,2582.72,103.30879999999999,2608.26813627013
15,1,0,Vendor B,Tower,20153271.138623185,2123.5899999999997,84.94359999999999,2056.5233269246546
27,1,0,Vendor B,Tower,15730522.660575004,3443.1099999999997,137.7244,3653.382911644473
24,0,0,Vendor B,Disguised,25860236.512682665,2910.93,101.88255000000001,2882.217566975525
21,0,1,Vendor B,Other,30202593.073808823,2500.62,81.27015,2455.075389113022
22,0,1,Vendor B,Tower,9899391.62645443,2402.8,96.11200000000001,2357.9252361562517
27,5,1,Vendor B,Rooftop,80614537.02923381,4901.0,147.03,5007.775420443173
4,0,0,Vendor A,Rooftop,3671385.235145912,1086.08,32.5824,1080.95236729216
24,0,1,Vendor B,Tower,25789091.49684035,2577.6000000000004,103.10400000000001,2512.2833998030196
2,0,0,Vendor A,Rooftop,517879.38741412543,723.3199999999999,21.699599999999997,760.3754177536491
21,0,0,Vendor A,Disguised,14468505.624284294,3902.14,136.5749,3786.943298623476
21,3,1,Vendor B,Tower,7537675.5974710025,2975.4,119.016,2979.6359442708294
18,0,1,Vendor A,Tower,5262660.002198561,3721.33,148.8532,3819.7056983494676
19,3,1,Vendor A,Tower,10712802.7615248,4678.16,187.1264,4382.640803212472
28,0,1,Vendor A,Tower,31753250.43269289,5267.33,210.6932,5369.495803957793
24,0,1,Vendor B,Tower,34194427.43402447,2577.6000000000004,103.10400000000001,2471.0778362800656
22,0,1,Vendor A,Tower,24810985.27649868,4339.73,173.58919999999998,4484.932500890621
19,4,1,Vendor A,Other,21043368.86732853,5051.26,164.16595,4895.6720476221735
21,0,1,Vendor B,Tower,4745914.884827388,2315.4,92.616,2380.4587472708545
27,5,1,Vendor B,Other,85268346.50320338,4177.9400000000005,135.78305000000003,4330.824227831801
16,2,0,Vendor A,Tower,30424762.45345621,3585.2700000000004,143.41080000000002,3710.9623853833928
19,0,1,Vendor A,Rooftop,17669693.383577257,4380.88,131.4264,4414.0344693369025
21,0,1,Vendor B,Rooftop,20633832.652582586,3063.0,91.89,3041.81932798291
27,0,1,Vendor B,Disguised,14288372.011091325,3359.8199999999997,117.5937,3292.715867671346
22,2,0,Vendor A,Rooftop,29973353.9175322,4493.86,134.8158,4696.619813479458
4,0,0,Vendor B,Rooftop,0.0,911.16,27.334799999999998,892.2386631772888
24,7,1,Vendor B,Tower,27461414.90134101,4117.6,164.704,3950.2853879364393
19,0,0,Vendor A,Tower,8689437.158995954,3728.0200000000004,149.12080000000003,3828.572502698875
18,0,1,Vendor B,Pole,940651.7496059287,1685.82,33.7164,1659.1897092712397
21,0,1,Vendor B,Tower,34654122.098108664,2315.4,92.616,2229.05988174612
18,1,0,Vendor B,Tower,7820974.633330049,2453.4700000000003,98.13880000000002,2315.8092131045014
10,0,0,Vendor B,Pole,0.0,1326.06,26.5212,1313.314300878094
18,0,1,Vendor A,Tower,7692151.596662171,3721.33,148.8532,3709.037949962439
18,0,1,Vendor B,Disguised,9861302.620372238,2399.88,83.99580000000002,2420.385794244418
18,0,1,Vendor B,Rooftop,12456452.81944004,2694.0,80.82,2771.9921940298846
8,0,0,Vendor B,Rooftop,607740.5746365861,1163.56,34.9068,1182.0984525252109
24,1,1,Vendor B,Tower,28720891.769544926,2797.6000000000004,111.90400000000001,2776.3219662145043
3,0,0,Vendor A,Pole,7252987.592424653,1260.57,25.211399999999998,1255.5830998747206
18,0,0,Vendor B,Disguised,739322.8681584442,2218.89,77.66115,2258.8652428519517
24,2,1,Vendor B,Tower,23757612.462935142,3017.6000000000004,120.70400000000002,3175.180940879275
18,0,1,Vendor B,Pole,23983193.136330474,1685.82,33.7164,1690.0842441534153
22,1,1,Vendor B,Tower,8757625.590819733,2622.8,104.912,2574.041457345105
27,0,1,Vendor B,Disguised,7043099.26849658,3359.8199999999997,117.5937,3245.070550044176
27,0,1,Vendor B,Tower,47049817.98488035,2839.8,113.59200000000001,2680.2911229286606
9,0,0,Vendor A,Tower,1882330.7285803598,2109.7200000000003,84.38880000000002,2166.7016280845114
15,0,1,Vendor B,Rooftop,12652403.17617332,2325.0,69.75,2365.665540310984
18,0,1,Vendor B,Other,4377619.007235166,2211.96,71.8887,2253.857775424571
30,0,1,Vendor B,Tower,16183939.501133014,3102.0,124.08,3086.0769440716044
20,0,1,Vendor A,Rooftop,12919935.294376241,4562.97,136.8891,4759.686333166369
18,0,0,Vendor A,Tower,15158484.609000592,3566.19,142.6476,3497.7960117838547
14,0,0,Vendor A,Tower,2765540.0467722276,2918.8700000000003,116.75480000000002,3032.560537590607
15,0,0,Vendor A,Disguised,18732624.24534586,3017.5,105.61250000000001,3013.4110389477632
30,0,1,Vendor B,Tower,27574240.514755614,3102.0,124.08,3027.4268495872907
22,0,0,Vendor A,Tower,44173637.5263544,4213.51,168.5404,4314.568164796645
21,0,1,Vendor B,Disguised,2448766.2294107974,2719.86,95.19510000000001,2759.1362353722293
21,1,1,Vendor A,Rooftop,19798282.169833608,4877.45,146.3235,4929.9641937014385
27,1,0,Vendor B,Tower,53624524.13262517,3443.1099999999997,137.7244,3454.3222382953545
3,0,0,Vendor B,Rooftop,0.0,848.06,25.441799999999997,847.0964795587219
15,0,1,Vendor B,Rooftop,6240738.938090913,2325.0,69.75,2497.7022239805938
19,1,0,Vendor A,Disguised,12392636.190944402,3764.5400000000004,131.75890000000004,3923.855272644658
25,0,1,Vendor A,Tower,27131791.35073064,4803.53,192.1412,4944.442111941043
27,3,1,Vendor B,Disguised,21249854.45298466,4019.8199999999997,140.6937,4035.580251815819
18,0,1,Vendor B,Rooftop,3843534.823685475,2694.0,80.82,2776.6406396909615
27,0,1,Vendor B,Tower,14168735.67977709,2839.8,113.59200000000001,2899.2538715424635
18,0,0,Vendor A,Tower,9758924.098231342,3566.19,142.6476,3569.9300048674386
30,0,1,Vendor B,Tower,22719413.127691574,3102.0,124.08,3064.561498390354
18,0,1,Vendor B,Tower,3358141.710386925,2053.2,82.128,2046.565164149808
21,0,1,Vendor B,Tower,18191599.125509787,2315.4,92.616,2039.6239025296268
12,0,0,Vendor B,Other,0.0,1601.83,52.059475,1612.8313757877993
22,3,1,Vendor A,Tower,30547241.56198874,5141.959999999999,205.67839999999998,5042.466193622617
30,0,1,Vendor B,Disguised,45342600.250823386,3679.7999999999997,128.793,3890.7496565042743
18,0,0,Vendor B,Tower,20159858.321406703,2252.84,90.1136,2254.58383843118
16,0,0,Vendor A,Tower,34708761.79322241,3242.53,129.7012,3091.929570543928
27,0,1,Vendor B,Tower,35277734.22549499,2839.8,113.59200000000001,2834.1396621804815
27,1,1,Vendor B,Rooftop,17279918.41916115,4021.0,120.63,3896.766066240778
7,0,0,Vendor A,Rooftop,0.0,1630.2199999999998,48.90659999999999,1653.5379384515816
25,0,1,Vendor A,Tower,31057604.236993942,4803.53,192.1412,4859.759537792015
16,0,0,Vendor A,Tower,17868832.453286175,3242.53,129.7012,3369.1735420161667
27,1,0,Vendor B,Tower,56709452.897771314,3443.1099999999997,137.7244,3335.8911699911773
27,0,0,Vendor B,Tower,11242248.336607246,3242.4799999999996,129.6992,3246.8938243089083
16,0,1,Vendor A,Tower,10634491.036439046,3412.13,136.48520000000002,3230.8196217456475
24,0,1,Vendor A,Other,35344638.424120344,4806.09,156.197925,4916.920619183798
18,0,0,Vendor A,Other,4375430.320313039,3648.2900000000004,118.56942500000002,3710.333920262982
24,0,1,Vendor B,Tower,13562565.828677647,2577.6000000000004,103.10400000000001,2629.2297544945145
21,0,1,Vendor B,Tower,16565356.56337253,2315.4,92.616,2315.549953063676
25,2,1,Vendor A,Pole,18123883.493222076,5225.339999999999,104.50679999999998,5268.866875616518
15,0,0,Vendor A,Tower,3102032.4031987768,3080.7000000000003,123.22800000000001,3284.880941557057
27,0,1,Vendor B,Tower,8828430.68725811,2839.8,113.59200000000001,2807.599525522127
18,0,0,Vendor A,Tower,6140526.142794758,3566.19,142.6476,3586.0223450600474
21,0,1,Vendor B,Tower,39831550.22848963,2315.4,92.616,2216.96115004933
21,0,1,Vendor A,Tower,17941405.101617638,4185.13,167.4052,4042.2736903976916
16,0,1,Vendor B,Rooftop,2751904.1480982527,2448.0,73.44,2455.193958053605
18,0,1,Vendor B,Rooftop,3503848.744394981,2694.0,80.82,2784.713747374861
9,0,1,Vendor B,Pole,17963307.824089028,1082.9099999999999,21.658199999999997,1077.3736194548408
12,0,1,Vendor B,Rooftop,12420715.782726144,1956.0,58.68,1942.2052916382117
24,2,1,Vendor B,Tower,35797255.52902158,3017.6000000000004,120.70400000000002,2968.8848284747473
21,7,1,Vendor B,Rooftop,18435396.75884479,4603.0,138.09,4529.744629421488
27,7,1,Vendor B,Tower,89990087.81152266,4379.8,175.192,4431.78270449434
21,0,1,Vendor B,Tower,36930947.64584432,2315.4,92.616,2180.8008091253946
18,3,1,Vendor A,Tower,17998411.878061395,4523.5599999999995,180.9424,4761.376835281248
21,0,1,Vendor B,Other,25793535.896155473,2500.62,81.27015,2447.121599290163
24,6,0,Vendor A,Tower,48732411.31338438,5565.39,222.61560000000003,5728.439772016035
21,0,1,Vendor A,Rooftop,10863838.777461978,4745.0599999999995,142.35179999999997,4567.674069277781
18,1,0,Vendor A,Pole,19047432.896438885,3512.0699999999997,70.2414,3559.365895823126
24,1,0,Vendor A,Tower,31847478.370949436,4708.54,188.3416,4836.811223690967
27,0,1,Vendor B,Disguised,12089085.40404839,3359.8199999999997,117.5937,3405.304877021306
6,0,0,Vendor B,Rooftop,4049651.904650661,1037.3600000000001,31.120800000000003,1006.8696571884526
13,0,1,Vendor A,Rooftop,7833093.231209939,3288.34,98.6502,3313.050359785302
18,9,1,Vendor A,Rooftop,25727439.9658869,5390.299999999999,161.70899999999997,5202.34432881341
24,0,1,Vendor B,Tower,27964321.3531403,2577.6000000000004,103.10400000000001,2551.6703992351186
3,0,0,Vendor A,Tower,151712.49392935878,1138.74,45.5496,1186.608113038046
18,0,1,Vendor B,Rooftop,12792560.849799918,2694.0,80.82,2759.1651050591768
21,0,1,Vendor B,Tower,27865253.37699838,2315.4,92.616,2316.8066104928166
19,0,1,Vendor A,Tower,8703358.789795306,3875.9300000000003,155.0372,3727.7072671236288
15,0,0,Vendor A,Tower,26109506.38392672,3080.7000000000003,123.22800000000001,3161.2905697675224
22,1,1,Vendor A,Rooftop,18297318.137142308,5059.54,151.78619999999998,5062.482659824421
15,0,0,Vendor B,Tower,5579561.87974098,1922.9599999999998,76.91839999999999,1752.5170023160088
18,0,1,Vendor A,Pole,23906948.946816374,3285.98,65.7196,3337.818766394174
21,0,1,Vendor B,Tower,37480288.716208264,2315.4,92.616,2313.15673924527
24,0,0,Vendor B,Tower,33190407.060822736,2912.6,116.504,3056.114087747864
27,0,1,Vendor B,Disguised,36345207.91184379,3359.8199999999997,117.5937,3233.460522593186
15,0,0,Vendor A,Tower,2852122.913255614,3080.7000000000003,123.22800000000001,2713.0913148377126
27,0,1,Vendor B,Tower,6781256.705615447,2839.8,113.59200000000001,2871.6793025451148
21,0,0,Vendor B,Tower,6178132.295401856,2582.72,103.30879999999999,2613.0174227129114
4,0,1,Vendor B,Rooftop,0.0,972.0,29.16,923.9293943050158
4,0,0,Vendor B,Rooftop,523904.9941113011,911.16,27.334799999999998,884.801677466547
18,0,1,Vendor B,Other,0.0,2211.96,71.8887,2419.1677522348195
16,0,1,Vendor A,Tower,15467645.674287522,3412.13,136.48520000000002,3370.6725869839556
12,0,1,Vendor B,Disguised,2581538.5605419353,1759.92,61.59720000000001,1805.525919780308
4,0,0,Vendor B,Other,2005265.3743718807,983.4300000000001,31.961475000000004,962.8522916853861
18,1,0,Vendor A,Tower,29821506.920486644,3737.56,149.5024,3437.762680248867
15,0,0,Vendor B,Tower,2212186.056409644,1922.9599999999998,76.91839999999999,1909.9085010209876
24,0,1,Vendor B,Tower,31803786.666033294,2577.6000000000004,103.10400000000001,2550.360064658426
24,4,0,Vendor B,Rooftop,67194269.70351955,2542.2,76.26599999999999,2511.885083935023
27,0,1,Vendor B,Tower,34293582.64507748,2839.8,113.59200000000001,2826.807530331885
4,0,0,Vendor B,Rooftop,3701.676685356477,911.16,27.334799999999998,918.4124311766088
4,0,0,Vendor B,Rooftop,1391771.4435070693,911.16,27.334799999999998,907.0658091922185
3,0,0,Vendor B,Rooftop,0.0,848.06,25.441799999999997,816.5035032472622
18,0,0,Vendor B,Tower,46809043.446201734,2252.84,90.1136,2297.080650145408
4,0,0,Vendor A,Tower,1964795.575867203,1300.5700000000002,52.02280000000001,1203.0112152656018
16,0,0,Vendor A,Tower,10718115.686211511,3242.53,129.7012,2987.2092519380544
15,0,0,Vendor B,Disguised,5251003.71903299,1872.8700000000001,65.55045000000001,1921.955833815713
16,0,0,Vendor A,Tower,20714985.04281074,3242.53,129.7012,3308.9625133186237
27,0,1,Vendor B,Tower,25857676.09889374,2839.8,113.59200000000001,2833.2878239253205
19,0,1,Vendor B,Rooftop,12052932.414968455,2817.0,84.50999999999999,2701.5050233077645
18,0,0,Vendor A,Tower,11642150.163465872,3566.19,142.6476,3466.624525784758
24,2,1,Vendor A,Tower,36097301.32260588,5183.749999999999,207.34999999999997,5129.554753218272
18,1,0,Vendor B,Tower,11895568.11257404,2453.4700000000003,98.13880000000002,2301.745136669974
27,0,1,Vendor B,Tower,14664089.108918497,2839.8,113.59200000000001,2757.080915816665
11,1,1,Vendor B,Tower,14062575.200785585,1661.4,66.456,1705.3218034455233
27,0,1,Vendor B,Disguised,19370370.734669253,3359.8199999999997,117.5937,3531.925144008911
24,1,0,Vendor B,Disguised,41852493.892284974,2989.7,104.6395,2946.1311397990503
18,0,0,Vendor B,Tower,16099681.37758528,2252.84,90.1136,2322.0517658581284
18,2,1,Vendor A,Rooftop,22235500.445295416,4463.57,133.90709999999999,4214.483697087287
21,0,1,Vendor B,Tower,40742732.15813999,2315.4,92.616,2377.2883952667726
27,1,0,Vendor B,Tower,33212137.94487673,3443.1099999999997,137.7244,3334.148072262993
4,0,1,Vendor B,Tower,1466836.3910840861,829.6,33.184000000000005,839.8619067391578
21,1,0,Vendor A,Other,12262546.270891737,4256.9400000000005,138.35055000000003,4222.800944166649
19,0,1,Vendor B,Rooftop,6453027.907854704,2817.0,84.50999999999999,2930.827801360918
31,0,1,Vendor A,Rooftop,36561546.11357554,6565.96,196.9788,6395.954349671703
21,4,0,Vendor A,Tower,32411151.62100876,4737.16,189.4864,4857.58816275457
18,0,0,Vendor A,Tower,36476550.01300091,3566.19,142.6476,3526.540988080165
24,0,1,Vendor B,Rooftop,8473015.607944818,3432.0,102.96,3415.7395104151115
24,0,1,Vendor B,Rooftop,40704712.58235974,3432.0,102.96,3413.1225115141956
16,0,1,Vendor A,Tower,5166306.481078542,3412.13,136.48520000000002,3298.6384932787573
19,0,0,Vendor A,Tower,20473791.82171553,3728.0200000000004,149.12080000000003,3725.9181436605504
18,1,0,Vendor B,Tower,11843095.154111214,2453.4700000000003,98.13880000000002,2447.3294757307754
18,0,0,Vendor B,Tower,14652585.278884623,2252.84,90.1136,2274.6842520024315
25,0,1,Vendor A,Disguised,28675700.382185765,4535.6900000000005,158.74915000000004,4549.124978439597
18,0,0,Vendor B,Tower,8046473.022597756,2252.84,90.1136,2325.910149271418
24,0,0,Vendor B,Tower,14830392.610598115,2912.6,116.504,3022.20439642992
18,0,0,Vendor B,Disguised,2260805.7744256337,2218.89,77.66115,2138.7793189436443
30,0,0,Vendor B,Tower,28423648.06455526,3572.3599999999997,142.8944,3698.6849658271312
10,0,1,Vendor B,Rooftop,1964094.3906674897,1710.0,51.3,1650.211196666713
19,0,0,Vendor A,Other,9064784.687664505,3849.7500000000005,125.11687500000002,3924.0077922388487
18,0,0,Vendor B,Tower,13631485.289814139,2252.84,90.1136,2309.3848581412303
13,0,0,Vendor A,Tower,4200319.668158745,2757.04,110.2816,2554.1129076418506
27,0,1,Vendor B,Tower,36554287.01117221,2839.8,113.59200000000001,2850.3813633185614
16,0,1,Vendor A,Tower,11670937.587743666,3412.13,136.48520000000002,3348.7826280788768
18,0,1,Vendor B,Other,9582122.657718025,2211.96,71.8887,2158.0804141784433
21,0,1,Vendor B,Tower,12874051.774713824,2315.4,92.616,2443.9523686347543
21,0,1,Vendor B,Rooftop,7512674.691724152,3063.0,91.89,3003.518556651766
27,9,1,Vendor B,Tower,36577968.810134836,4819.8,192.792,4666.817473901143
15,2,0,Vendor B,Tower,14366838.038295085,2324.22,92.96879999999999,2331.2679322101017
27,0,0,Vendor B,Tower,15976979.287194595,3242.4799999999996,129.6992,3332.6309228016644
21,0,1,Vendor B,Tower,13994467.721106445,2315.4,92.616,2302.318170009552
21,0,0,Vendor B,Tower,4743346.316255763,2582.72,103.30879999999999,2706.0714372648517
21,0,1,Vendor A,Tower,9476723.10085038,4185.13,167.4052,4274.968753584339
27,13,1,Vendor A,Rooftop,51434279.06599959,7558.67,226.7601,7080.5310304712275
18,0,1,Vendor B,Pole,10852646.768751493,1685.82,33.7164,1668.0624662813073
24,0,0,Vendor A,Disguised,14912876.660538033,4344.46,152.05610000000001,4259.862985492214
24,0,1,Vendor B,Tower,14372113.230331082,2577.6000000000004,103.10400000000001,2627.50091386773
27,14,1,Vendor B,Rooftop,26318412.264841434,6881.0,206.42999999999998,6359.943403738104
12,0,0,Vendor B,Rooftop,927379.6926551113,1415.96,42.4788,1528.4865113492601
24,7,1,Vendor B,Tower,16042847.827498686,4117.6,164.704,4205.997627276906
18,0,1,Vendor B,Rooftop,4894308.795722023,2694.0,80.82,2706.0591331244277
18,0,0,Vendor A,Rooftop,7325923.61170518,3625.4,108.762,3756.214463180372
18,0,0,Vendor A,Tower,30143505.594168644,3566.19,142.6476,3916.678452714265
18,0,1,Vendor B,Pole,21990619.22840167,1685.82,33.7164,1715.4355702719
16,5,1,Vendor A,Other,10172480.263167486,4747.17,154.283025,4895.836140697261
18,2,1,Vendor B,Tower,25338840.29159605,2493.2,99.728,2506.267581050508
5,1,0,Vendor A,Rooftop,166426.94623523997,1338.93,40.1679,1333.2572587975935
15,1,0,Vendor A,Tower,32891852.63528026,3252.07,130.08280000000002,3190.762444039542
19,1,1,Vendor A,Rooftop,11252547.360829227,4513.27,135.3981,4402.790685017869
27,0,1,Vendor B,Tower,23373835.78575147,2839.8,113.59200000000001,2762.8232212588
